country,pm1998,pm1999,pm2000,pm2001,pm2002,pm2003,pm2004,pm2005,pm2006,pm2007,pm2008,pm2009,pm2010,pm2011,pm2012,pm2013,pm2014,pm2015,pm2016,pm2017,pm2018,pm2019,pm2020,pm2021
Faroe Islands,2.479378952315843,2.815638566057085,2.743188343872842,2.7289828661767217,2.8352456844983767,3.533160998119981,2.5296489916253626,2.4147788839514606,3.0726345923773715,2.4702903349854726,2.832695906682618,2.9854791915911814,2.6969753033669455,2.7339683387455134,2.1568862160314475,2.974901512561955,3.490659075371732,2.563129593231926,1.9068620748589986,2.538925183729277,2.6606791574089894,2.7260705434968378,2.4473376345923774,2.5520470859682107
Fiji,1.7657748349108275,2.623577148171165,2.6490067712268686,2.4723412260190374,2.499827779690343,2.392626102643662,2.524489352474885,2.5398464681870823,2.4417111487166197,2.814641945392034,3.730511564066224,2.667648669674114,2.792481769773816,2.986191414021738,2.625106128753907,2.7018873369786336,2.472486721331265,2.7709457027634827,2.532613002812216,3.190462920323517,2.9375123844822872,2.773359626140646,2.2750573061739106,2.4389495880035956
Finland,7.046387609470641,7.361052618272627,6.334289979512412,6.538511954084941,6.539459355231827,6.915896074088745,6.657036937564614,6.583258477213307,7.816498634130308,7.0017143821837315,6.0741100796987855,6.481190014998827,7.237808581116868,6.232719728595804,6.300270717186471,5.651882337164169,6.546054148933382,5.1924940701780935,5.041578476729652,4.395799963982298,5.297465733259783,4.534182463189487,4.422445609330308,5.13724609489144
France,13.601961928984768,13.01449152582933,11.728129178234598,13.372617310200964,12.546635526127107,13.174900135285053,11.268042760935721,11.781636556357942,11.622032803805759,11.668068344772822,12.129037203328883,13.562089486621602,14.492302604632068,13.89608225192883,12.154037211864601,13.039628605518317,9.633959892880378,10.387636053268743,9.856971705889109,9.345569356865257,9.280658128193577,7.9232760099828905,7.698821888742508,9.171451293295608
French Guiana,4.33159276610785,4.781090801355575,4.542272563464618,6.524577422328179,5.636220260165081,6.013814807371112,6.2779204465913105,6.277570637522263,6.1412267053841845,5.824948299640315,6.686796518195616,6.734056607042614,6.1167481444006295,5.797570637522264,5.937031803344585,5.508102645311969,5.08254360918409,5.439517266949887,5.500314187105404,5.533521341991642,5.36170191901201,5.6582540386574545,5.196593597749025,5.79101079054424
French Polynesia,0.9875316773065336,1.1822485725723195,1.2910723721635802,1.3847827992330868,1.5588552767418833,1.5868740281903801,1.333992583696774,1.680196110654615,1.3108829614647202,1.4258939384362557,1.127233887449171,1.2346522554410806,1.1672456861133937,1.0472984008596171,1.2187551987864231,1.2437655858247476,1.4104806270147272,1.406910014116259,1.1785677685776286,1.1879520468575524,1.3382991382761307,1.411837220571814,1.4122527863809702,1.395999662895308
French Southern Territories,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,19.478609265823696,15.845046809485988,21.50952557342224,23.002945083104887,20.501130677085452,20.701119743675196,22.561431301958397,18.22315853049697,17.84335550312788,22.277408961795853,24.969194866302832,22.197428202841543,23.863717719545292,23.524861622105337,22.705462459103995,25.071170783820136,22.13409222616967,23.805530926841435,24.349584082535387,21.521024434196026,23.160647091032278,23.019690777690396,24.5306203854093,23.572664239361774
Gambia,6.771679166838445,7.124601257733985,6.630251682709624,5.502362946999121,5.002162702628503,5.8007658395788875,5.45769461646181,5.977886434259365,6.4900277578565335,6.062017018053252,6.23685160125275,6.7444724263048625,7.081772864894399,6.223938833952566,6.489716921510095,6.257394277088374,6.182549446088734,6.851421245746505,5.900228622894094,6.280599047797245,5.503187677450718,6.649728831972775,6.856375681091358,7.055487266587323
Georgia,15.819302247205611,14.883037144427949,15.303508666180496,14.828680406221881,14.987546311259742,14.793009050297389,14.020879000337827,14.617944391974637,14.533687124206999,15.366743809465033,14.60614173466537,15.30900036016034,13.437507588947831,15.976844081838827,15.952916878485883,15.442912217109683,15.810939575895976,15.547902969475293,13.80001191127793,16.25105092918931,13.725019057638649,15.221331316245951,14.733038445796478,14.495831726755652
Germany,15.044881934807906,14.308786551110694,13.52366809076384,13.553142293537555,13.975661095097287,15.088369008257846,13.718585987283957,13.717078426937993,14.160844684235103,12.28966559703182,12.594669966459298,13.844969203909534,14.715426921204926,14.094893215624797,11.59720428260111,12.549128801456684,12.17940770972222,10.97797722684073,10.894164640277765,10.94387809686107,11.0244564633176,8.986473369630726,8.081783711292722,9.341064239279577
Ghana,12.419750952057624,11.810899013992795,15.10462954031184,15.083138478718485,14.25730481650986,15.138587096375053,15.407647028290286,15.653004695095639,14.689723917673426,15.13611079132685,15.830894972523264,15.160868162716708,15.17337289910865,14.849282806973044,12.894991232191936,12.175640626590178,12.344480294549353,13.000455614827692,13.619814121788515,13.472767897461436,13.27952560138706,13.338570862752436,13.25811588422806,13.122283123423355
Gibraltar,9.85,10.05,9.29,10.22,10.990000000000002,10.14,9.92,10.13,11.02,12.22,10.3,12.0,8.62,10.24,10.37,10.12,9.22,10.38,8.36,8.86,10.06,9.66,8.59,9.7
Greece,14.942589741169394,13.733564452730741,15.30542754900102,14.711923998380508,15.54924321452561,16.666784534297545,13.665627304808154,15.284037019385861,16.29419493250764,16.608519067883776,14.633347279293048,13.269663946427523,10.155536789842255,16.240339963888214,14.813911185656176,11.265017043709024,11.571013372549276,12.417848265138632,11.773576815211245,12.082553512113329,11.4502642539083,11.00822094379719,11.417830790795033,11.828118488334225
Greenland,1.516608387138017,1.5649456625966887,1.422814997123314,1.1677469155532827,1.2255561593044813,1.3623230838074538,1.5397669884293295,1.2651515054657034,1.2280515246436106,1.2434507447420573,1.5767854631464553,1.2582656779390144,1.3268219011698523,1.2827299750687207,1.3759214984338044,1.2802854311832768,1.4589906028255453,1.17783609282107,0.9801850668030428,1.2653921881991945,1.0141353960237804,1.3082509748769418,1.1489685482324363,1.2491290033880968
Grenada,2.3445547740976687,3.0910384975814775,2.559117026210918,3.151639767897542,2.5133585755800194,2.8558489440852686,2.77566294028,2.9906538057419803,2.779030224435126,2.6075103887621514,2.8304543604403505,3.0756865102278432,4.0865419384152295,2.955374137425101,3.048369887261816,2.4405759965165696,2.2762006947928404,2.511208882746609,2.7733708811752793,3.014864780439783,2.5171174616396734,2.616874000170385,2.3676760410060296,2.610833751408044
Guadeloupe,2.4211347257477094,3.42765426001545,2.879501545083324,3.0881571570466835,2.3569399348857742,2.8227692583600046,3.0662413364970753,3.3541860169959166,3.252203619909502,2.5915224037082,2.695346209027701,2.9676356086524662,4.190128876503698,2.9378842015230107,2.712675422138837,2.256094277673546,2.4724655115329432,2.2552570632380533,2.661088318066439,2.735430498841188,2.410750082772321,2.6170832965456357,2.5996913971967777,2.7743353658536583
Guam,0.7892757339346657,0.8048147205198615,0.9241767141307049,1.0607057775191402,1.1995677317281639,1.4318218189092362,1.5006681336267254,1.4677520958737202,1.5561697794104277,1.3389415458849347,1.2423373765662225,1.3600785005485945,1.1751437560239322,1.3807559087575092,1.7681693308358644,1.5459059084544182,1.9863821249098303,2.2356413100801977,1.205109809840756,1.3995750665284574,1.1451750350070011,1.337214291343117,1.0674353658610511,1.3288647426454987
Guatemala,27.955500693304025,21.175802282137017,28.74846694507622,26.18691210412702,25.43153796157755,30.747517255027454,24.11458415635234,30.660851393782153,27.198563084230965,28.685988434455663,27.465745710527884,28.596461620561037,28.15247146409343,29.312821085153686,28.624009175138006,30.213037141110803,27.991323274932526,27.219662755613303,28.465398293123464,28.17280889867832,25.73659708017612,27.48144829088533,29.62330790634365,29.048556621514614
Guernsey,10.360920940266977,8.862832936311742,8.033717020989705,7.870019626350247,7.865903636118476,9.215922813010323,7.612990546391599,7.600080303234602,7.926283728107631,8.024618035267503,8.938658366668164,9.102653302770163,9.852297032076349,9.789532713080737,8.657096498719044,9.393539035462267,8.024379822314112,6.782157250513132,7.40350352824846,6.8245572085636805,7.6343207934439,7.308561882931069,6.29954769502749,7.968788559785458
Guinea,15.16757402630247,13.533827717066972,12.458056652473081,11.13261114886758,9.814167512019115,11.46153332762297,12.096252690409061,11.675010056698271,11.138629016778776,10.776807754817884,11.374649299610518,13.394481463413719,13.175529352147935,11.73617559270278,10.867496620674284,11.731073613499548,11.756879675684766,10.814177092767023,10.954727735292195,10.952507616768834,10.530525886072647,11.28299899370495,10.854782251537499,11.202004334039938
Guinea-Bissau,8.590060965794134,8.90314260808816,8.526974609948331,7.4145539959450835,6.468378185724461,7.69372845628023,7.757498266612376,8.003507839962293,8.472356839016424,7.796566156487813,7.9037231535344805,9.266799761376442,9.117320377378741,8.129328497734233,7.922398729655713,8.05669461655572,8.32184156784516,8.21356751163395,7.471889487201339,7.657253514384224,7.121002371505737,8.382468433406878,8.456943061767518,8.573280879287832
Guyana,5.593517275498744,6.485663435310477,5.52612621008718,8.368112197143926,7.162498662887094,8.428209498850082,7.668207921056854,8.28223493073755,7.552138712092849,7.232181713643899,8.301494718404022,7.828230785687542,8.856642603091405,7.370673690966465,7.457030686741186,6.795042533561533,6.3519602610044394,6.578393151307697,7.045671979461948,6.28190430282933,6.148902029737391,6.439987939241589,6.320738420602236,7.144426365192277
Haiti,8.054198837829222,7.763710940444651,7.523452390142801,8.595558697525892,8.579190232352415,9.27394215666418,7.9310565145957055,9.7983476703453,9.222816174300187,8.721010364717818,8.504834452423747,8.841904024638458,10.320067873825092,9.26441776570034,8.804817236020755,9.054515862686562,9.10117401046099,9.273561712848636,8.607490664760595,9.20018165321427,8.93433005522945,9.367029960682736,9.313780744257945,10.085533979145229
Heard Island and McDonald Island,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,23.136502887820328,17.425486365612706,23.122027265767116,22.30329615915385,21.856919574536825,26.683892545715764,21.608182507752844,27.623977758219638,24.357975287364226,24.233065686688143,26.215312734421925,24.219508549606577,25.131638634494706,28.782883947130312,23.642501742187225,27.173351101423226,24.508916541068785,22.802052796006414,22.885270701738406,23.823278556833117,22.307760213169818,23.646099197691633,29.660545094078106,25.139281996525074
Hungary,23.709751560837866,23.35641283278956,20.9398098136881,23.3134193271042,23.77416486451739,24.87731160367631,20.90760139010171,21.871975381354584,22.472590608036928,16.256078625264387,16.33973871978563,18.65538677259601,18.879260973036256,22.190289003321613,18.47734931289837,17.82472410544523,15.91827556846706,17.745757755168253,15.527155120630354,17.59249776090896,15.91401940864154,13.159370146131073,12.879366629357904,14.085072511608073
Iceland,2.9430501330034766,3.102180446387289,3.0148479016674976,3.2086848868419633,3.4326651134582713,3.371354864084258,3.5181606489849093,3.082378750668019,3.0861588716021067,2.9672659529113647,3.038395251505672,3.363105796309529,4.6181163645316055,3.337387007091518,2.9687002588013485,3.497774038201721,3.661200964350264,3.054520797180206,3.1329051802302197,3.416095162036063,2.846696139596606,3.5161860427412526,2.567498754030636,4.095341815932796
India,35.01092023774884,34.96237051114573,37.93449612063183,41.880285903666476,41.97932062848672,45.31282066809073,44.87867424117859,45.929031698922834,47.79260578534736,49.53780023022523,52.90528759090483,52.44329278588162,52.56948630344624,56.389687327755226,51.362627219218254,53.57520651181545,52.13173923118397,51.930166009221715,55.19368325317734,53.347743910681295,53.761302715339035,55.93963095939421,56.24398574968536,58.70152986995016
Indonesia,13.404114464325607,13.833892691008243,14.862387663216031,16.039979903479107,19.513162527906665,17.050210188088098,19.343773346406778,18.769788355867135,22.89787359232767,19.245985002812454,18.153915505562697,20.63681643897115,18.88338835158158,20.365395021246076,20.61398237251218,19.791005654293688,23.608267375740837,25.075197481393314,19.758548206744205,17.356052673708067,19.31134475628064,22.402317104460305,17.83034972965776,18.76097887045281
Iran,13.690198086434949,12.770880264234233,15.572401586164128,13.574441712765811,14.687973187556251,13.357638187160271,13.071845376959537,14.335220654756814,15.386872097024378,15.294243759200635,16.37253829842908,16.978502862468716,16.514390773480915,18.19696474026998,18.1429891666339,15.561033357160849,17.28440911149282,16.40751867820636,15.669155419174214,17.856202761514517,16.79065998866372,17.568911888126962,17.331345324307414,16.62277237915742
Iraq,17.954060987208358,24.471619050472853,24.69165381388484,20.00079769777145,20.058620665075747,18.195059212741803,17.854007513844746,21.27682493346602,20.535030578025715,20.92507199956535,24.954470704074364,27.53826992246763,24.86171214066711,26.58115356217144,29.015621875353194,26.00306369442319,24.575055700180304,24.788888734607923,22.708463391055513,25.038163387884982,26.48232024511959,23.296929127602155,23.514104890191334,24.619517198599283
Ireland,7.0388265398952825,6.600180709340597,6.390538393518686,7.676629075455676,6.931176400329177,8.407013191793808,5.916312317529909,6.584689329553177,6.337582082427412,6.843100226817314,6.523790074741819,6.335890923843608,7.5450065473244745,6.455882829765981,6.246294495031877,7.319632139500015,6.091194919562864,5.3791815505991325,5.780131073892598,4.935269318190414,5.6454110620918865,5.974397108666475,5.312290331339606,6.449654247917656
Isle of Man,7.399114784019469,6.666142544897361,6.2149393857455095,7.135091935374841,7.012320692219292,8.694344622456565,5.427476171162036,6.039349579756192,6.5175665292142675,6.668855201784629,6.39690619437121,6.373164785146128,7.032545010027267,6.8823466053764175,5.972840420018478,7.475822911737533,6.311301741814822,5.984570855584849,5.762438653417157,5.358743662543095,6.296302417810226,6.392813042204647,5.5580503165911805,6.455810180490773
Israel,10.130433719159333,10.521041083632216,13.522773893505189,12.277966699680924,10.995849746006128,10.606818420920064,10.148582406550316,10.570703474637945,11.35654662566422,11.138851382775554,10.737290952069959,11.308762971813744,10.86260231270707,12.107345930475756,13.440613690705902,11.516907125366913,10.517221664863026,12.830548005156341,10.477659586143368,11.876802281491956,11.87381458582402,11.383531502076659,12.405566055048348,12.554164741584739
Italy,18.072052326190054,17.067758431918808,18.150146167398987,17.509277597623566,18.721742766671255,19.13038617639488,16.432706003464503,18.214871422828445,19.479951773012544,18.280161575256177,15.895142201951431,15.920817735259673,15.67337723992823,18.49070609796922,16.36148456285055,15.323745397542822,12.108676686505005,16.07982285070318,13.377730244586477,15.402821813608513,12.643099421933771,12.02867506346818,13.385245274166161,12.981734212749862
Jamaica,9.485305929053181,9.904266145447018,10.03923692207292,10.169946221373166,11.19305249138967,11.636923560680549,11.482251274300106,12.9693266190008,12.8715350788298,11.233205303187116,11.782156190525475,11.640122506741644,13.194640878081177,11.898608418286672,11.920020239306803,11.343154277278503,12.207956146251993,11.735599830237064,11.763849302692634,11.338490029841475,11.266665567016831,12.41893351215221,12.730997468649198,13.01550091206251
Japan,11.785968917595927,10.562618714926165,14.881312813507764,13.450088306197399,13.016986549990808,14.170417659975502,12.628598569567213,13.509326938772237,14.101900702957439,13.211968446116387,14.409285629823822,12.802805017323369,11.486494287351668,11.802778562046553,12.643353485687367,11.794240653803326,12.828041056639202,12.185682599552957,11.58226774001521,11.493995687327473,11.382756417740756,11.247441693521449,10.73226547206818,10.67547839462635
Jersey,10.803162145033017,9.581295258929119,8.443855212315743,8.608456340850081,8.284315621613885,9.320973667532149,8.060145257906894,7.870215893525239,8.395210169075705,8.631983419540816,9.516427330157624,9.773372620775664,10.309316848281641,10.580561711610411,9.4479347003864,9.947730869094107,8.342733731318873,7.516207654406806,7.932297446486619,7.265584813853168,8.208453376403,7.355103653425468,6.314142150348578,8.443950176844602
Jordan,13.532353311565668,14.006862972761706,17.127239809351174,16.45623335969524,15.068905109047575,14.947756066827893,14.022772092912437,14.581100009072404,15.085761778778084,15.532875890401675,15.472352176140303,16.231162914753295,15.031130388803001,16.917121727862643,19.62523777493285,16.045152144249425,14.557922908375113,17.84730289831299,15.385593311529012,17.30178907938905,17.38642465091856,16.567775649478886,18.360399206027008,18.60094174507272
Kazakhstan,12.672548631263934,11.863684933489969,11.771536991436982,11.529424079960856,12.619639934618597,12.569068556109407,12.471758053785015,13.432381444243939,12.429056630176461,13.866414962501718,15.515377195367266,15.107531632223788,14.299611593704961,15.104283373593946,16.95591623236338,13.72028019577008,14.121196260294308,13.686769976080583,14.114410283894468,14.956388536409351,13.873791752456896,14.831328803339076,14.461479622144708,13.279055803971357
Kenya,11.237114767872937,9.708303971341783,13.453316003016312,19.07437734346685,15.66444447293423,16.16749458699645,16.266138711680885,15.91243288889327,16.856594236389533,19.540154007668395,16.720794005354865,16.720593180134752,18.50379439657865,18.55900851445161,18.55264853871294,18.785058061870277,16.755750634568795,17.181573117795722,17.16115322428676,15.177814895086144,17.05220942320581,17.41681748504587,18.86637759335484,17.441673085995625
Kiribati,1.07,1.01,1.16,1.2,1.68,1.41,1.46,1.71,1.63,1.26,1.15,1.64,1.2,1.06,1.3,1.4,1.7,2.34,1.31,1.21,1.42,1.82,1.3,1.04
Kosovo,25.85635961180213,24.99976419967983,24.450445917930303,24.480601914887114,26.76795293937295,28.137588052231347,25.547702223504313,26.625394156315984,29.447086402975657,27.423203497281797,26.057017832884743,24.82846302005675,21.837379757632696,34.4301459341406,31.13255202962808,27.832109799152814,24.740911567888272,27.32714601855846,25.01641632713941,25.22900596673729,25.445944130912938,20.958651106158825,21.755901932340375,20.785653883661826
Kuwait,13.827284671319502,14.54648204568848,17.67750054886091,12.960683689713733,14.638025465817675,12.04243619512678,11.90596130040677,12.438328689466287,14.771077115871263,14.598700775645922,17.015971032100975,17.911302824748795,18.171574302481652,16.590674316730446,19.133287701762434,15.356795871237399,18.35978637104459,18.54291093241255,12.804537168262986,17.477269243428864,18.610093052267832,17.722895554342877,16.913533169632732,17.16327691386388
Kyrgyzstan,13.489631531195341,11.373735356305977,14.31663223814693,13.723966287033889,14.97776075291363,13.543034908875567,14.08310334260429,15.290667634622155,15.046327724352713,16.048824911996075,15.08846626988641,17.062854626033815,14.014794849915399,17.106529090107127,18.711608250349148,15.785090396086439,14.473764921279479,15.050617180281826,15.6020851591439,16.073162343520746,14.898457410920532,16.181732190982867,15.208068832025653,14.730696461065541
Laos,25.100935406325583,21.288761757496143,22.058836597797505,23.92138615730948,23.607927832491296,23.549015331753907,29.874648637979202,29.410428842458774,27.774783869594895,31.407333735915763,28.01058359265049,26.780838719387585,30.714238924330655,28.004496492371125,26.36138745301742,28.650185777393162,29.238439847812252,26.063463257462438,29.02920926789341,26.216349296788753,24.35669638718703,27.01633515066028,28.163709474890656,27.157343859292443
Latvia,18.680345656655646,18.93210437971284,16.46025703267569,16.67421854556175,18.606265558826564,17.888894602399887,15.968314003159106,16.598267983033775,17.97077868376201,18.740901604947837,18.24686137257687,17.716343331439592,18.837722810789177,15.373152572263539,16.39186881305306,15.85773346309782,16.608024814499192,14.3811854943532,13.133473502651242,12.813361561951245,15.598100435130668,12.759661794580449,12.222443279146438,14.057893511345249
Lebanon,14.401285842960073,15.124527417456536,18.606163517118645,16.99298296759322,15.783463326533322,15.56749445557954,14.313236363798572,15.186767305497568,15.403194696388463,15.715120923215391,14.677092959246858,15.75441817122677,14.03482330050957,17.446317092278587,18.616056236878254,16.81099198206753,15.546635219097128,16.85440421270221,15.460969326931146,16.475382887169392,16.090469218884337,16.591616593412915,17.17474337230288,16.811333101049208
Lesotho,20.67307660180953,21.55725383601749,21.69141563702058,24.048259957840106,24.36421116979925,26.136342091527776,24.6737127632007,26.910973481903774,27.530076021973134,24.590889276978015,25.518079666396503,25.707930232173474,28.2131994609635,25.697250858727593,24.054952799847094,23.406641327540484,22.996844697575348,22.960480630156272,22.76709620505809,25.408076840727855,24.042888775249533,22.276453303413405,23.739038661579546,23.1065037840987
Liberia,14.067168804735012,12.398969980341272,11.639609788897376,12.029777014392566,11.426852913680824,12.55040432300008,12.129536802672975,12.80992514916403,11.958617654933652,11.52378808571964,12.52479864251577,14.791723612073831,13.023956180844602,12.615441038416286,10.898763347298987,12.08653347359704,11.680279354852232,12.073067354588208,11.650439590012654,11.220008898036106,10.958073770066365,11.971607974818344,10.929012676420752,10.483653841520944
Libya,8.58454798747592,7.849779875916143,9.060651975159232,7.345165824362652,7.120061751979972,9.006421641730821,6.658407914720164,7.644913450245122,8.003781699594915,7.433855669422799,7.037744360171987,7.275266195254465,6.075845334671764,8.01756695856287,7.712314800835794,7.799056354787792,5.810684419444403,8.14150774013663,6.338172620451283,7.386628276762107,6.399348001987649,6.35382376075757,6.83400301489752,6.775242897929551
Liechtenstein,14.74236033770433,15.00418537812107,14.162302856116401,15.069716441273833,16.25355641663887,16.780157817752574,14.161548410274836,16.043470707485437,15.95539557083836,13.624510508352795,12.657574995509252,14.271879699248121,14.97545356565475,14.243935179245039,12.282012882034438,13.386480535810517,9.928425158459287,11.77649080037979,10.64704611357746,10.738875773050372,10.662178654828198,9.142182760655906,9.60460827837512,11.084182811978751
Lithuania,16.942597880273723,16.16250390222505,14.37777590695605,14.189766379292216,15.999564116573508,14.949886469322848,13.900996250691259,13.625132118586324,14.992497339182394,14.301226053102726,16.519324722306564,15.793980516728015,17.63981400654386,14.892242003989475,14.780650147032079,14.527647667537435,14.804446348878656,13.059534341240589,11.420859987316616,11.624876418165057,13.144589820901611,10.965941239555482,10.265152276239537,12.233696273158335
Luxembourg,15.345157979507482,14.247644208202972,12.240388312326436,12.210289177771882,12.346340168881953,14.108142188620954,13.205742928323284,12.810690127203054,12.925870413947596,12.637418231653044,13.463616488203538,14.558877307056527,14.613247123685072,13.893038195452839,12.276749626773709,13.89324390554039,10.945489762375335,11.123414231734674,10.510867486220848,10.060895680307938,10.026760694051768,8.13669345837526,7.492901039696209,8.610514243822339
Macedonia,27.93421007274873,26.397362687538006,28.971349844365925,28.309411189521693,31.387451865226875,33.216920964115246,27.850619276927716,30.06712755013238,31.97668406258947,30.39147658743692,27.509858172286613,26.228510997685415,22.075180909578467,34.27761658405018,31.166335413014014,27.650383946129242,26.155180810523593,28.424482516107027,26.018193493792797,25.950605112080588,26.519057752293946,23.083028079226917,21.309967821316327,22.89131908546879
Madagascar,6.336423288623442,5.679132455856791,7.431424326716744,12.61886466898021,9.349953741687461,9.982824712213011,9.414416703302216,11.08137387738731,10.189972306696546,11.858112166719645,10.29599294854845,10.984944305884152,12.207512920205858,11.416883988780645,10.672727964104537,11.364102819979092,10.40600753872653,11.377302433892233,11.134977139891268,10.413569572138226,10.312413859127075,10.479280010201933,8.606497042281696,9.933925693737066
Malawi,15.724670272635391,13.368231533877523,14.3701711467287,22.407940425153058,20.355122495744702,20.486234651290047,19.13694081112414,20.320231855553473,19.148239929299393,23.640392471200393,21.656333796986022,19.788412903732365,21.119204418357402,19.737759601105793,19.83595056545665,20.107708339759508,18.77142504449584,19.53092735561537,17.287839368129085,16.876489212939465,18.63183942260969,20.110926007120135,15.688681049981554,16.158767315620192
Malaysia,12.696241717890631,11.481872172461227,14.641996262213787,13.594469384362503,16.994711519800592,14.841381432755922,17.552593922024137,17.01852152608935,21.675771707056644,15.304599589126092,14.635185114508406,18.941256651600085,14.043426336993562,17.270213821271653,17.49116589019073,18.520720644520118,19.637530403406753,23.81362904080121,15.163026957212358,13.87626603634737,14.892622202522242,20.0157167937045,13.2783978971721,13.740739542375206
Maldives,6.71,8.41,9.37,8.97,8.390000000000002,10.12,9.42,9.01,10.05,11.81,11.12,11.13,9.97,12.81,11.32,10.0,11.31,9.22,12.1,11.109999999999998,11.16,10.27,10.21,8.75
Mali,6.265390499559024,6.485886633466912,6.164559965731936,5.246611004092445,5.131461015703346,6.248332408172485,6.1023519371516235,6.380224783766846,6.061297441665161,5.654275903741653,5.877096638485049,6.587773469031102,6.905517542004027,6.549289681248952,6.382404698657351,5.560030863326174,6.381890312373006,5.834676649324539,5.506261223208442,6.1318813432500505,5.774288512206159,5.891075833996718,5.606675765683264,6.794441314350038
Malta,8.472797886481457,8.367492334618282,8.332120762993487,7.672559550711152,7.94884071070938,10.269838894058223,7.330909876379105,8.329772409056671,9.05528073906686,8.361147857680892,8.011939873277504,7.727008595861581,6.040946497407949,9.184093712614649,7.958208560414728,8.141323873454738,6.292195356462403,9.097256169967656,6.0584386547919715,7.274908436350747,6.485362576986132,6.427336014001507,6.662281580929595,6.331787562585847
Marshall Islands,0.8027074312980472,0.6689461282436453,0.7974916791847072,0.739473358663957,0.9336137374451415,0.901782568996495,0.9211195546522929,0.9617890489234483,1.0148979411504817,0.9346246060498954,0.9163571028835676,0.9766407469588525,1.1644693823451444,1.014913846425731,0.9033239079850373,1.0353191364024625,1.1861282436452534,1.1428008011546051,0.9655052870313099,0.9131386409825923,1.2304117699036845,1.0373588406821597,0.9490412653530085,0.9782000530175843
Martinique,3.149697353182769,3.9546425969517625,3.3341041776116245,4.047898277928871,3.0301306428813994,3.7236853715383695,3.6816478244085373,4.41979310765194,3.908631921445924,3.381820292749189,3.717101765609081,4.069981975287859,5.007712312823088,3.7041265851442704,3.727202512430085,2.9178402563514614,2.8466331521187023,3.0890485506215764,3.685018445579011,3.475967050477902,3.026745480034946,3.161118954392544,3.0897295712672737,3.238051792747738
Mauritania,3.348441852586843,3.5873157943084437,3.2679702391627767,2.877267450931217,2.815840770869452,3.5677871914473553,3.1430007110678218,3.1693330810816587,3.290261782802074,3.0415923958028044,3.0992315023944466,3.324855835008936,3.574053154628333,3.308376728883886,3.550736098575483,3.0394103361946154,3.2336013276506232,3.1304517249105577,3.1193316302700067,3.323750520663981,2.9773445748149787,3.2720654527480124,3.18605065009485,3.801279229480492
Mauritius,5.346586080055653,5.391128274756329,4.923339717761499,5.3279021480639965,5.223526413767674,5.256194982824745,5.7266422336641,7.174144140781868,5.640025117226163,5.966955926545736,5.7315161474280405,5.824786134096877,6.4063166203633894,6.617193879607501,5.9457875537986355,6.209533177877733,5.824197973006259,5.807607503967252,6.291622953487226,6.268046805372473,6.912976604031596,6.583921429733721,5.495293666279022,6.067714705632082
Mayotte,8.159283106500428,8.138231160178929,7.940361777862377,8.366699229085372,7.049563909774436,7.929339031122109,6.695859788712286,7.936837384600742,9.075193413914533,9.28938970210336,8.083782887598744,9.803755096602266,9.157021985343105,9.677082782906634,8.474769620253165,9.900462815266012,7.151171371466641,8.039179213857429,8.557136156847818,8.781895764728276,8.427602550680499,8.879239211953935,8.431465879889599,8.007995203197869
Micronesia,0.8518253958128676,0.9948477348404627,1.0122692420550372,1.1060761899901765,1.4289546202620467,1.334508630697983,1.4240689945523903,1.2864039396297664,1.423938991873238,1.1754837145809678,1.0104995981271447,1.537186507278364,1.0503868185703533,1.4160672594822858,1.324388068841458,1.341059158235842,1.81381281655461,2.0378745391220034,1.186931349910057,1.0619222280341403,1.3186303152469283,1.3502740390135615,0.9283815368128293,1.0374187004835231
Moldova,18.974124115666193,18.14615830945623,15.997338911048026,18.059497549111633,19.946134631102183,17.398616013271653,17.336134637109623,17.84263468021306,19.02878955941681,15.65543250167232,14.994655897916646,15.839890550315223,14.743553456219677,17.148988333837462,17.954703227591246,16.06492040883083,16.099033479804913,15.216444645426934,15.044519192442873,17.373395814791596,14.55243030384768,12.575339743680242,13.051263402239755,14.685023986235738
Monaco,14.1,12.490000000000002,13.87,14.23,14.43,15.91,13.35,14.41,14.18,13.81,12.27,13.23,14.63,15.02,14.39,12.29,9.86,12.38,11.05,12.1,10.39,9.38,9.58,10.12
Mongolia,31.384159670543454,27.48382901260021,26.03617047743418,28.363061251561966,32.02546638700946,35.370406830535615,27.989180769979225,32.62853997786186,35.88240385584055,38.155517987394155,37.65508482010729,35.64553380258511,32.61777894336379,37.25270844609413,37.102111501632834,37.347429519937776,35.77513110808956,32.84410615856989,38.40907744719353,34.63944942173656,30.708677568458963,35.329336300102554,32.77130483929201,36.03930207296325
Montenegro,18.400594578370082,17.021628375654974,17.765851003799085,18.052815542806176,19.334660869416073,21.541005685765008,17.531034191772367,19.118100182664847,20.895357585736708,20.448724381898174,16.912777191763787,16.936855694769616,15.106557753822667,22.778803090723542,21.174193024432494,18.390456473453572,15.774625948699477,19.848982548217517,17.007196394727586,17.97523707839152,17.631460341145903,16.321324671760703,16.750937113552354,16.96785496582538
