Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),RH (%),WS (m/s)
01-01-2017 00:00,574.75,630.5,152.52,51.65,151.47,219.1,NA,NA,NA
01-01-2017 01:00,571.75,624.75,126.87,47.73,128.52,195.65,NA,NA,NA
01-01-2017 02:00,526.25,558.25,84.57,36.72,88.2,146.95,NA,NA,NA
01-01-2017 03:00,510.25,531,98.08,35.87,98.83,155.2,NA,NA,NA
01-01-2017 04:00,528.25,552.5,121.77,25.43,112.52,164.5,NA,NA,NA
01-01-2017 05:00,514,541.75,223.3,30.45,197.72,253.35,NA,NA,NA
01-01-2017 06:00,503.5,539.75,204.95,29.12,181.88,245.57,NA,NA,NA
01-01-2017 07:00,463.5,492.75,215.2,32.7,192.05,257.27,NA,NA,NA
01-01-2017 08:00,497.5,533.5,205.92,39.4,188.33,267.15,NA,NA,NA
01-01-2017 09:00,551,582.5,62.57,52.8,78.93,157.6,NA,NA,NA
01-01-2017 10:00,566.5,590,28.07,52.28,50.5,119.12,NA,NA,NA
01-01-2017 11:00,565,596.75,32.17,54.75,55.15,117.48,NA,NA,NA
01-01-2017 12:00,491.5,512,37.25,47.15,54.5,107.55,NA,NA,NA
01-01-2017 13:00,451,469.75,32.27,41.43,47.05,93.45,NA,NA,NA
01-01-2017 14:00,414.5,430.75,41.6,42.43,56.1,98.15,NA,NA,NA
01-01-2017 15:00,402.25,421.25,39.47,51.55,59.25,103.97,NA,NA,NA
01-01-2017 16:00,398.75,416.25,55.92,63.25,78.6,126.48,NA,NA,NA
01-01-2017 17:00,420.75,449.25,94.05,72.62,115.1,167.58,NA,NA,NA
01-01-2017 18:00,460.75,519.5,165.2,65.88,169.32,224.8,NA,NA,NA
01-01-2017 19:00,538.5,634,319.98,66.43,295.45,366.25,NA,NA,NA
01-01-2017 20:00,593.75,699.75,369.6,63.9,334.47,425.3,NA,NA,NA
01-01-2017 21:00,639,731.25,300.12,56.15,273.88,370.32,NA,NA,NA
01-01-2017 22:00,678,758.5,319.52,51.57,287.22,383.4,NA,NA,NA
01-01-2017 23:00,731.75,829.25,400.95,49.62,352.33,457.57,NA,NA,NA
02-01-2017 00:00,819,920.75,345.8,36.62,300.6,407,NA,NA,NA
02-01-2017 01:00,797.75,882,309.8,32.45,268.98,374.5,NA,NA,NA
02-01-2017 02:00,697.5,747,185.6,29.68,166.67,262.35,NA,NA,NA
02-01-2017 03:00,641.75,677.75,159.45,23.8,142.3,226.03,NA,NA,NA
02-01-2017 04:00,604.5,634,204.52,21.45,177.68,251.72,NA,NA,NA
02-01-2017 05:00,594.25,625.25,222.72,20.43,191.95,264.17,NA,NA,NA
02-01-2017 06:00,581.25,612.5,306.48,27.98,263.95,342.3,NA,NA,NA
02-01-2017 07:00,570.5,606.5,321.93,37.8,281.45,369.53,NA,NA,NA
02-01-2017 08:00,572,613.5,131.28,47.48,130.35,203.88,NA,NA,NA
02-01-2017 09:00,604,652,57.43,71.25,84.57,151.97,NA,NA,NA
02-01-2017 10:00,619.25,674.25,33.97,70.1,64.85,123.85,NA,NA,NA
02-01-2017 11:00,343.5,401,39.97,72.67,70.93,130.35,NA,NA,NA
02-01-2017 12:00,NA,NA,27.17,58.65,53.05,105.3,NA,NA,NA
02-01-2017 13:00,19.5,36.5,18.65,45.35,39.15,79.55,NA,NA,NA
02-01-2017 14:00,61,109,12.03,32.45,26.9,60.8,NA,NA,NA
02-01-2017 15:00,54.75,101.25,5.92,27.75,19.57,48.3,NA,NA,NA
02-01-2017 16:00,53.5,96.75,8.8,33.45,24.87,56.45,NA,NA,NA
02-01-2017 17:00,64.25,124.25,45.05,62.42,69.83,114.62,NA,NA,NA
02-01-2017 18:00,116.75,218,65.4,70.6,90.73,147.27,NA,NA,NA
02-01-2017 19:00,184.25,285.25,124.78,67.08,137.12,196.88,NA,NA,NA
02-01-2017 20:00,235,339.5,186,64.38,185.45,257.38,NA,NA,NA
02-01-2017 21:00,260,367.5,199.7,58.03,193.23,272.4,NA,NA,NA
02-01-2017 22:00,262.25,362.75,173.27,53.77,169.47,250,NA,NA,NA
02-01-2017 23:00,221.25,322,161.53,50.2,158.02,237.8,NA,NA,NA
03-01-2017 00:00,191,283.75,227.9,43.73,208.53,286.9,NA,NA,NA
03-01-2017 01:00,190.5,281.5,193.12,37.1,176.72,257.1,NA,NA,NA
03-01-2017 02:00,184.25,251.25,136.15,25.5,124.25,196.25,NA,NA,NA
03-01-2017 03:00,198.25,261.5,133.57,26.9,122.92,189.5,NA,NA,NA
03-01-2017 04:00,195.25,259.75,101.93,19.18,93.05,153.47,NA,NA,NA
03-01-2017 05:00,182.25,245,63.43,18.78,61.55,115.65,NA,NA,NA
03-01-2017 06:00,166.5,224,76.38,19.93,72.58,120.5,NA,NA,NA
03-01-2017 07:00,NA,NA,79.52,18.73,74.55,117.15,NA,NA,NA
03-01-2017 08:00,NA,NA,81.5,27.5,80.9,125.4,NA,NA,NA
03-01-2017 09:00,NA,NA,62.65,39.98,71.9,121.65,NA,NA,NA
03-01-2017 10:00,NA,NA,50.58,54.35,70.02,123.77,NA,NA,NA
03-01-2017 11:00,NA,NA,37.07,90.62,78.35,148.2,NA,NA,NA
03-01-2017 12:00,37.25,62.75,14.4,72.17,50.12,109.08,NA,NA,NA
03-01-2017 13:00,142,207,15.53,59.82,44.45,94.27,NA,NA,NA
03-01-2017 14:00,155,221.5,7.47,59.48,37.73,86.52,NA,NA,NA
03-01-2017 15:00,153,223.75,12.38,48.5,35.85,77.58,NA,NA,NA
03-01-2017 16:00,106.5,164,24.15,63.05,53.17,99.28,NA,NA,NA
03-01-2017 17:00,117.75,201.25,54.95,74.68,84.4,140.07,NA,NA,NA
03-01-2017 18:00,164.25,289,166.55,72.7,174.05,239.63,NA,NA,NA
03-01-2017 19:00,205.75,348,236.95,64.65,227.05,302.92,NA,NA,NA
03-01-2017 20:00,230.25,365.25,329.77,71.9,306.35,402.95,NA,NA,NA
03-01-2017 21:00,269.5,393.75,392.85,64.2,353.52,459.05,NA,NA,NA
03-01-2017 22:00,298.5,427,NA,65.83,443.2,NA,NA,NA,NA
03-01-2017 23:00,289,407.5,413.32,60.8,368.38,496.45,NA,NA,NA
04-01-2017 00:00,270.25,365.25,335.77,46.3,297.6,412.3,NA,NA,NA
04-01-2017 01:00,274.75,359,365.75,47.05,322.35,436.95,NA,NA,NA
04-01-2017 02:00,276.5,347.25,382.25,37.25,330.58,441.08,NA,NA,NA
04-01-2017 03:00,285,347.75,443.28,33.55,378.25,489.28,NA,NA,NA
04-01-2017 04:00,299.25,367.5,NA,40.07,430.3,NA,NA,NA,NA
04-01-2017 05:00,299,368.5,399.15,30.32,340.65,459.35,NA,NA,NA
04-01-2017 06:00,252.5,303,275.23,31.8,240.65,350.67,NA,NA,NA
04-01-2017 07:00,220,258,302.83,43,269.07,370.1,NA,NA,NA
04-01-2017 08:00,225,277.75,211.78,64.3,206.38,306.15,NA,NA,NA
04-01-2017 09:00,246,309,193.55,100.23,210.58,315.17,NA,NA,NA
04-01-2017 10:00,213.75,277.25,72.65,83.5,103.45,184.7,NA,NA,NA
04-01-2017 11:00,117.25,158.75,39.15,44.1,54.62,101.9,NA,NA,NA
04-01-2017 12:00,76.25,107.75,24.13,41.08,41.3,85.3,NA,NA,NA
04-01-2017 13:00,78.5,108.25,22.4,45.48,42.3,83.85,NA,NA,NA
04-01-2017 14:00,74.75,109,47.7,57.12,68.82,114.87,NA,NA,NA
04-01-2017 15:00,76.25,116,57.58,69.25,83.45,135.77,NA,NA,NA
04-01-2017 16:00,76.25,122.25,78.9,72.88,102.15,155.3,NA,NA,NA
04-01-2017 17:00,83.25,134.75,93.77,64.62,110.25,165.82,NA,NA,NA
04-01-2017 18:00,90.5,153.25,106.95,62.95,120.37,179.8,NA,NA,NA
04-01-2017 19:00,137.25,223.5,166.17,64.78,169.55,236.28,NA,NA,NA
04-01-2017 20:00,171,281,229.25,63.3,219.95,295,NA,NA,NA
04-01-2017 21:00,167.25,264,199.07,57.47,192.4,270.85,NA,NA,NA
04-01-2017 22:00,150.25,217.25,138.95,56.55,143.08,225.3,NA,NA,NA
04-01-2017 23:00,136,179,85.07,53.92,97.85,171.95,NA,NA,NA
05-01-2017 00:00,153.25,187.5,108.55,49.4,114.52,182.53,NA,NA,NA
05-01-2017 01:00,153,189,134.42,42.73,132.02,197.37,NA,NA,NA
05-01-2017 02:00,151.75,187.5,98.9,43.92,103.78,168.7,NA,NA,NA
05-01-2017 03:00,149.75,184.5,120.53,40.02,119.25,180.83,NA,NA,NA
05-01-2017 04:00,152,181.75,77.65,41.3,85.12,147.4,NA,NA,NA
05-01-2017 05:00,148.75,175.75,110.4,36.43,109.12,167.05,NA,NA,NA
05-01-2017 06:00,163,197.25,159.6,34.4,148.05,208.67,NA,NA,NA
05-01-2017 07:00,190,230.25,239.83,33.22,212.65,281.88,NA,NA,NA
05-01-2017 08:00,217,274.25,235.65,47.88,217.02,308.35,NA,NA,NA
05-01-2017 09:00,225.5,300,136.97,75.45,151.52,241.65,NA,NA,NA
05-01-2017 10:00,220,285,67.3,78.87,96.65,172.85,NA,NA,NA
05-01-2017 11:00,173.25,223,19.3,68.2,51.95,116.65,NA,NA,NA
05-01-2017 12:00,170.25,216,11.42,60.08,41.25,94.53,NA,NA,NA
05-01-2017 13:00,154,208.5,13.9,59.17,42.72,90.93,NA,NA,NA
05-01-2017 14:00,131,186,10.38,58.23,39.42,84.33,NA,NA,NA
05-01-2017 15:00,118.75,169.5,6.75,50.98,32.62,72.2,NA,NA,NA
05-01-2017 16:00,119.25,165,13.95,73.9,50.63,100.92,NA,NA,NA
05-01-2017 17:00,101.25,157,119.25,94.88,147.38,210.95,NA,NA,NA
05-01-2017 18:00,161,249.75,264.52,112.13,274.72,363.95,NA,NA,NA
05-01-2017 19:00,232.25,320,217.67,78.52,218.75,311.43,NA,NA,NA
05-01-2017 20:00,260.75,332.75,306.6,68.55,285.58,382.47,NA,NA,NA
05-01-2017 21:00,293.75,367.5,409.15,71.15,370.45,481.03,NA,NA,NA
05-01-2017 22:00,307.75,377,449.77,66.7,400.62,NA,NA,NA,NA
05-01-2017 23:00,310.25,372.75,347.45,58.5,313.55,444.1,NA,NA,NA
06-01-2017 00:00,294.5,348,264.6,59.22,246.62,366.47,NA,NA,NA
06-01-2017 01:00,267.5,319.5,177.05,52.3,171.4,276.67,NA,NA,NA
06-01-2017 02:00,223.5,265.25,106.95,49.03,112.95,203.72,NA,NA,NA
06-01-2017 03:00,191.5,224.5,102.42,42.3,104.73,182.83,NA,NA,NA
06-01-2017 04:00,184,221,77.95,46.35,88,160.15,NA,NA,NA
06-01-2017 05:00,165.75,201.5,72.1,50.15,85.12,153.12,NA,NA,NA
06-01-2017 06:00,146.5,176.75,85.8,45.75,93.83,155.5,NA,NA,NA
06-01-2017 07:00,144.75,169,106.82,40.07,107.5,166.12,NA,NA,NA
06-01-2017 08:00,151.5,177.5,83.75,50.68,93.8,153.12,NA,NA,NA
06-01-2017 09:00,167,212,94.42,59,107.23,171.55,NA,NA,NA
06-01-2017 10:00,177,217.5,63.82,45.8,75.35,132.65,NA,NA,NA
06-01-2017 11:00,202,239.75,66.35,48.42,78.1,134.52,NA,NA,NA
06-01-2017 12:00,182.75,218.5,57.2,56.55,75.75,135.07,NA,NA,NA
06-01-2017 13:00,138.5,175.75,52.3,56.47,71.72,126.92,NA,NA,NA
06-01-2017 14:00,111.5,153.25,38.63,52.12,58.82,109.35,NA,NA,NA
06-01-2017 15:00,108,147.5,66.08,69.65,90.75,150.15,NA,NA,NA
06-01-2017 16:00,122.5,156.75,83.57,71.9,103.95,166.55,NA,NA,NA
06-01-2017 17:00,136.25,179,106.58,73.92,125.05,192.6,NA,NA,NA
06-01-2017 18:00,141,188.25,104.75,65.83,118.48,185.48,NA,NA,NA
06-01-2017 19:00,152.25,194.5,76.25,56.83,92.13,154.45,NA,NA,NA
06-01-2017 20:00,176,212.75,69.88,43.2,78.33,132.8,NA,NA,NA
06-01-2017 21:00,182.25,216.75,42.17,39.47,55.15,106.48,NA,NA,NA
06-01-2017 22:00,179.75,208.5,28.58,37.32,42.75,89.98,NA,NA,NA
06-01-2017 23:00,185.25,210.75,19.2,30.35,31.75,74.77,NA,NA,NA
07-01-2017 00:00,174.75,198.75,23.87,34.38,37.73,79.85,NA,NA,NA
07-01-2017 01:00,149.75,170.25,14.25,28.15,26.32,64.4,NA,NA,NA
07-01-2017 02:00,140.75,164.5,10.62,27.3,23.15,60,NA,NA,NA
07-01-2017 03:00,136.75,164.25,9.97,22.82,20.15,54.18,NA,NA,NA
07-01-2017 04:00,130,159,14.18,14.65,19.23,50.15,NA,NA,NA
07-01-2017 05:00,95.25,111.25,20.87,26.43,31,65.42,NA,NA,NA
07-01-2017 06:00,82.5,92.75,27.22,24.7,34.85,68.75,NA,NA,NA
07-01-2017 07:00,69.75,78.5,36.95,31.92,46.5,83.17,NA,NA,NA
07-01-2017 08:00,72.75,79.5,54.57,38.38,64.28,105.23,NA,NA,NA
07-01-2017 09:00,71.75,81,36.5,30.43,45,82.55,NA,NA,NA
07-01-2017 10:00,82.25,100.5,71.35,42.97,79.65,121.1,NA,NA,NA
07-01-2017 11:00,89.5,109.5,76.92,40.48,83.62,126.6,NA,NA,NA
07-01-2017 12:00,96.75,116.75,74.3,33.8,77.28,118.73,NA,NA,NA
07-01-2017 13:00,102.25,120,54.7,30.35,59.93,101.12,NA,NA,NA
07-01-2017 14:00,105.25,122.5,58.52,29.55,61.32,99.88,NA,NA,NA
07-01-2017 15:00,123.75,142.75,68.12,31.6,69.82,109.73,NA,NA,NA
07-01-2017 16:00,130.75,151,73.15,29.5,73.85,114.8,NA,NA,NA
07-01-2017 17:00,135,156.75,88.7,31.25,87.82,131.75,NA,NA,NA
07-01-2017 18:00,141,162.25,101.15,37.18,101.7,148.58,NA,NA,NA
07-01-2017 19:00,151.75,178.75,88.62,37.17,91.42,140.7,NA,NA,NA
07-01-2017 20:00,143.75,172,96.75,33.3,95.7,142.92,NA,NA,NA
07-01-2017 21:00,144,170.25,43.97,30.62,51.8,96.62,NA,NA,NA
07-01-2017 22:00,128.25,147.25,50.82,30.72,56.65,98.9,NA,NA,NA
07-01-2017 23:00,124.75,142.75,35.95,30.3,45.27,87.37,NA,NA,NA
08-01-2017 00:00,129.25,148.5,25.5,31.4,37.38,77.15,NA,NA,NA
08-01-2017 01:00,112.25,131,24.95,32.32,37.48,75.2,NA,NA,NA
08-01-2017 02:00,108,126.75,49.62,32.52,57.5,94.38,NA,NA,NA
08-01-2017 03:00,99.5,122.25,40,20.78,43.52,77.07,NA,NA,NA
08-01-2017 04:00,94,117.25,39.38,25.65,45.43,79.7,NA,NA,NA
08-01-2017 05:00,79.25,96.5,24.62,31.38,36.7,71.07,NA,NA,NA
08-01-2017 06:00,99.25,120.25,28.93,27.25,37.72,70.32,NA,NA,NA
08-01-2017 07:00,115.25,132.25,29.17,33.95,41.72,74.45,NA,NA,NA
08-01-2017 08:00,112.25,126.75,44.82,31.38,52.82,85.25,NA,NA,NA
08-01-2017 09:00,140.75,161.25,42.55,44.67,58.3,98.45,NA,NA,NA
08-01-2017 10:00,174,194.5,29.15,46.43,48.27,88.12,NA,NA,NA
08-01-2017 11:00,142.75,160.5,29.13,47.1,48.47,86.48,NA,NA,NA
08-01-2017 12:00,133.75,151.5,26.65,46.25,45.93,82.08,NA,NA,NA
08-01-2017 13:00,159,177.5,17.22,47.25,39.12,74.4,NA,NA,NA
08-01-2017 14:00,148,166.75,13.28,42.55,33.38,64.23,NA,NA,NA
08-01-2017 15:00,129.75,148.75,20.85,50.73,43.88,76.02,NA,NA,NA
08-01-2017 16:00,155.25,178.75,30.82,66.83,60.5,98.52,NA,NA,NA
08-01-2017 17:00,171,199.75,46.5,66.5,73.17,112.38,NA,NA,NA
08-01-2017 18:00,161.25,183.75,62.98,59.73,82.98,124.9,NA,NA,NA
08-01-2017 19:00,139,158.75,64.88,49.23,78.47,120.25,NA,NA,NA
08-01-2017 20:00,169.5,193,41.85,45.78,58.35,100.85,NA,NA,NA
08-01-2017 21:00,170.25,194,46.3,44.55,61.3,100.6,NA,NA,NA
08-01-2017 22:00,176.25,199.5,55.4,42.02,67.4,106.4,NA,NA,NA
08-01-2017 23:00,195.5,224.75,77.43,38.1,83.15,124.97,NA,NA,NA
09-01-2017 00:00,176.75,202.25,26.8,35.83,40.88,81.9,NA,NA,NA
09-01-2017 01:00,144,165.25,27.75,32.52,39.83,76.98,NA,NA,NA
09-01-2017 02:00,116.25,133.75,21.83,31.68,34.57,69.47,NA,NA,NA
09-01-2017 03:00,107.25,123.75,23.45,28.4,34.15,66.4,NA,NA,NA
09-01-2017 04:00,94.75,111.5,16.9,22.95,25.9,54.15,NA,NA,NA
09-01-2017 05:00,76.5,92.75,43.75,30.05,51.55,81.27,NA,NA,NA
09-01-2017 06:00,67.75,82.75,25.07,28.5,35.55,66.4,NA,NA,NA
09-01-2017 07:00,64,78.75,64.18,36.22,70.77,102.9,NA,NA,NA
09-01-2017 08:00,106.75,124.75,61.7,41.9,72,112.8,NA,NA,NA
09-01-2017 09:00,166.75,190,54.8,48.3,70.07,113.85,NA,NA,NA
09-01-2017 10:00,147,173,36.72,52.85,57.92,101.88,NA,NA,NA
09-01-2017 11:00,161.75,187.5,27.2,54.03,50.85,92.93,NA,NA,NA
09-01-2017 12:00,144.5,172.75,27.25,46.98,46.15,84.9,NA,NA,NA
09-01-2017 13:00,100.75,132.5,14.82,38.75,32.68,65.47,NA,NA,NA
09-01-2017 14:00,113.75,142.25,12.02,40.48,31.3,62.7,NA,NA,NA
09-01-2017 15:00,152,176.25,10.15,33.85,26.2,55.65,NA,NA,NA
09-01-2017 16:00,153,175.75,14.62,38.13,32.07,63,NA,NA,NA
09-01-2017 17:00,108,130.5,20.08,44.15,39.67,72.63,NA,NA,NA
09-01-2017 18:00,111,137,29.92,61.58,57.07,100.78,NA,NA,NA
09-01-2017 19:00,157.25,185.25,27.52,56.32,52.33,96.15,NA,NA,NA
09-01-2017 20:00,159.75,190.25,40.72,56.05,62.93,105,NA,NA,NA
09-01-2017 21:00,162,190,27.18,56.25,52.02,92.95,NA,NA,NA
09-01-2017 22:00,154.25,179.25,26.25,48.55,47.15,85.65,NA,NA,NA
09-01-2017 23:00,125.5,149.5,15.17,42.32,34.88,70.9,NA,NA,NA
10-01-2017 00:00,103.25,125.5,46.32,44.97,61.57,97.15,NA,NA,NA
10-01-2017 01:00,92.25,112.75,18.55,43.22,38.1,73.7,NA,NA,NA
10-01-2017 02:00,78.5,97.25,21.02,38.32,37.47,70.77,NA,NA,NA
10-01-2017 03:00,94,113.5,13.5,38.2,31.25,63.97,NA,NA,NA
10-01-2017 04:00,87.5,106.25,13.52,32.1,28.08,57.73,NA,NA,NA
10-01-2017 05:00,94,110.5,22,34.75,36.38,66,NA,NA,NA
10-01-2017 06:00,95.5,111,20.45,38.12,36.87,67.6,NA,NA,NA
10-01-2017 07:00,105,122,37.8,41.47,52.8,86.52,NA,NA,NA
10-01-2017 08:00,120,145,26.9,42.82,44.63,79.42,NA,NA,NA
10-01-2017 09:00,120.75,148.75,28.55,41.73,45.27,78.57,NA,NA,NA
10-01-2017 10:00,100.75,129.5,22.13,35.17,36.52,67.4,NA,NA,NA
10-01-2017 11:00,72,93.5,14.72,28.32,26.97,52.3,NA,NA,NA
10-01-2017 12:00,50.75,70.75,11.75,22.35,21.38,41.5,NA,NA,NA
10-01-2017 13:00,48.75,66,11.35,23.45,21.52,41.93,NA,NA,NA
10-01-2017 14:00,50,65.75,8.15,23.2,18.97,40.03,NA,NA,NA
10-01-2017 15:00,44.75,60.25,12.6,24.85,23.05,44.7,NA,NA,NA
10-01-2017 16:00,38.25,52,15,30.18,28.07,52.1,NA,NA,NA
10-01-2017 17:00,39,52,20.62,41.25,38.73,67.75,NA,NA,NA
10-01-2017 18:00,66.25,82.75,18.77,62.52,48.53,88.27,NA,NA,NA
10-01-2017 19:00,113,134.5,47.55,67.4,74.5,121.8,NA,NA,NA
10-01-2017 20:00,161,186.25,71.97,68.32,94.82,144.67,NA,NA,NA
10-01-2017 21:00,178,202.5,69.35,64.77,90.83,141.53,NA,NA,NA
10-01-2017 22:00,171.75,191,54.1,59.6,75.73,124.82,NA,NA,NA
10-01-2017 23:00,158.25,176.25,24.2,58.7,50.9,95.3,NA,NA,NA
11-01-2017 00:00,131.75,149.75,40.8,56.57,63.25,105.5,NA,NA,NA
11-01-2017 01:00,120.25,138.75,62.58,48.68,76.78,121,NA,NA,NA
11-01-2017 02:00,120.75,137.25,26.18,48.88,47.27,90.35,NA,NA,NA
11-01-2017 03:00,113.25,127.25,28.9,42.82,46.25,85.4,NA,NA,NA
11-01-2017 04:00,116.25,129,15.43,43.42,35.6,71.98,NA,NA,NA
11-01-2017 05:00,110.5,124.75,37.73,41.28,52.63,87.35,NA,NA,NA
11-01-2017 06:00,139.25,154,48.68,37.73,59.62,94.7,NA,NA,NA
11-01-2017 07:00,182.75,203,57.68,39.83,68.1,104.23,NA,NA,NA
11-01-2017 08:00,201.5,227.5,57.48,43.57,69.77,108.7,NA,NA,NA
11-01-2017 09:00,228.25,262,31.7,48.48,51.58,92.4,NA,NA,NA
11-01-2017 10:00,188.25,220,29.53,46.35,47.85,85.33,NA,NA,NA
11-01-2017 11:00,128,157,26.17,36.55,40.12,69.3,NA,NA,NA
11-01-2017 12:00,97.5,120.25,14.1,24.85,24.38,46.45,NA,NA,NA
11-01-2017 13:00,65.33,87,8.85,23.3,19.57,40.1,NA,NA,NA
11-01-2017 14:00,NA,NA,10.23,21.55,19.38,38.32,NA,NA,NA
11-01-2017 15:00,NA,NA,6.8,22.7,17.63,37.03,NA,NA,NA
11-01-2017 16:00,NA,NA,14.9,32.45,29.15,53.22,NA,NA,NA
11-01-2017 17:00,NA,30.25,13.62,43.77,34.4,63.25,NA,NA,NA
11-01-2017 18:00,NA,138,10.35,63.62,42.27,80.25,NA,NA,NA
11-01-2017 19:00,NA,192.75,11.05,63.27,42.65,82.77,NA,NA,NA
11-01-2017 20:00,NA,202.75,22.23,63.3,51.73,91.92,NA,NA,NA
11-01-2017 21:00,NA,227.25,104.2,59.43,116.3,155.9,NA,NA,NA
11-01-2017 22:00,NA,257.5,138.45,63.75,146.47,195.53,NA,NA,NA
11-01-2017 23:00,NA,278.5,158.55,59.95,160.8,217.35,NA,NA,NA
12-01-2017 00:00,NA,299.5,186.05,58.6,182.43,245.3,NA,NA,NA
12-01-2017 01:00,NA,315.5,163.95,55.6,162.88,232.2,NA,NA,NA
12-01-2017 02:00,NA,309.5,81.73,47.6,91.77,154.53,NA,NA,NA
12-01-2017 03:00,NA,304,88.13,43.65,94.88,148.3,NA,NA,NA
12-01-2017 04:00,NA,300.5,63.3,37.47,71.4,118.85,NA,NA,NA
12-01-2017 05:00,NA,305,44.88,36.02,55.65,97.93,NA,NA,NA
12-01-2017 06:00,NA,260.25,40.8,38.02,53.42,90.95,NA,NA,NA
12-01-2017 07:00,NA,244.5,71.77,35.4,77.2,114.42,NA,NA,NA
12-01-2017 08:00,NA,305.5,66.33,42.42,76.05,118.05,NA,NA,NA
12-01-2017 09:00,NA,317.25,48.88,53.58,68.23,112.83,NA,NA,NA
12-01-2017 10:00,NA,344,32.28,65.93,61.33,109.35,NA,NA,NA
12-01-2017 11:00,NA,299.25,14.62,53.77,40.5,80.62,NA,NA,NA
12-01-2017 12:00,181.25,227.5,13.9,46.4,35.97,69.57,NA,NA,NA
12-01-2017 13:00,141.25,177.5,8.7,34.55,25.45,51.7,NA,NA,NA
12-01-2017 14:00,111,140.75,8.25,29.1,22.17,45.62,NA,NA,NA
12-01-2017 15:00,84.5,107.75,11.35,28.65,24.47,47.93,NA,NA,NA
12-01-2017 16:00,81,103.5,16.03,39.45,33.95,62.52,NA,NA,NA
12-01-2017 17:00,88.5,114.25,9.8,50.55,34.88,68.28,NA,NA,NA
12-01-2017 18:00,112,142.75,24.43,73.48,58.92,102.88,NA,NA,NA
12-01-2017 19:00,168,203,33.1,76.5,67.62,115.15,NA,NA,NA
12-01-2017 20:00,215.5,249,37.42,69.55,67.45,116.1,NA,NA,NA
12-01-2017 21:00,273.25,311.5,141.35,72.9,153.7,207.17,NA,NA,NA
12-01-2017 22:00,313.25,362.75,178.17,71.15,182.73,255.88,NA,NA,NA
12-01-2017 23:00,302.25,350.75,202.65,63.6,198.57,271.22,NA,NA,NA
13-01-2017 00:00,286.5,329,162,62.05,164.7,240.7,NA,NA,NA
13-01-2017 01:00,250,286.25,130.95,50.97,133.58,204.05,NA,NA,NA
13-01-2017 02:00,284,320,114.95,46,117.95,182.8,NA,NA,NA
13-01-2017 03:00,291.25,328.25,72.28,40.4,80.25,139.05,NA,NA,NA
13-01-2017 04:00,238.25,268.5,45.35,40.85,58.57,109.6,NA,NA,NA
13-01-2017 05:00,198,223.75,49.9,37.27,60.4,104.5,NA,NA,NA
13-01-2017 06:00,184.75,208.5,52.25,39.88,63.72,106.3,NA,NA,NA
13-01-2017 07:00,195.75,224,72.5,40.85,80.68,122.65,NA,NA,NA
13-01-2017 08:00,239.25,279.75,82,45.45,90.58,138.3,NA,NA,NA
13-01-2017 09:00,291.5,342.75,49,65.1,74.48,129.15,NA,NA,NA
13-01-2017 10:00,256.25,309.67,32.1,64.4,60.2,107.45,NA,NA,NA
13-01-2017 11:00,NA,NA,15.72,44.63,36.53,72.68,NA,NA,NA
13-01-2017 12:00,19,31.5,18.67,39.85,36.18,67.45,NA,NA,NA
13-01-2017 13:00,77,112,17.25,34.02,31.95,60.62,NA,NA,NA
13-01-2017 14:00,63.5,98.5,13.22,34.75,29.25,55.7,NA,NA,NA
13-01-2017 15:00,57.25,88.25,9.4,33,25.23,50.57,NA,NA,NA
13-01-2017 16:00,63,95.5,13.4,39.83,32.05,60.38,NA,NA,NA
13-01-2017 17:00,72.25,107,13.98,58.68,42.57,78.7,NA,NA,NA
13-01-2017 18:00,107.75,156,62.65,78,92.45,143.57,NA,NA,NA
13-01-2017 19:00,174.75,232,81.12,78.38,107.62,167.58,NA,NA,NA
13-01-2017 20:00,227.25,286.5,124.2,78.6,142.75,206.35,NA,NA,NA
13-01-2017 21:00,304.75,375.75,244.1,83.55,242.9,318.35,NA,NA,NA
13-01-2017 22:00,402.25,491.25,431.23,93.1,400.1,NA,NA,NA,NA
13-01-2017 23:00,456,537.5,343.3,82.12,322.78,439.9,NA,NA,NA
14-01-2017 00:00,524.75,601.75,331,84.45,314,433.12,NA,NA,NA
14-01-2017 01:00,494.5,563,312.95,69.97,291.65,403.8,NA,NA,NA
14-01-2017 02:00,458.25,518.25,324,67.2,299.18,409.2,NA,NA,NA
14-01-2017 03:00,379.75,429.25,157.45,55.32,157.45,258.12,NA,NA,NA
14-01-2017 04:00,189.5,221.75,40.1,60.1,64.55,148.57,NA,NA,NA
14-01-2017 05:00,143.5,180.25,133.42,57.27,138.9,207.08,NA,NA,NA
14-01-2017 06:00,192.25,229,222.05,52.55,208.47,273.15,NA,NA,NA
14-01-2017 07:00,229.5,276.75,241.48,50.2,223,298.73,NA,NA,NA
14-01-2017 08:00,253.75,309,152.53,67.7,160.03,240.97,NA,NA,NA
14-01-2017 09:00,294,357.25,123.4,82.07,143.95,224.68,NA,NA,NA
14-01-2017 10:00,294.25,347.75,46.3,91.22,86.2,161.65,NA,NA,NA
14-01-2017 11:00,258.5,301,18.78,62.95,48.75,99,NA,NA,NA
14-01-2017 12:00,188.75,227.5,12.98,54.98,39.77,79.35,NA,NA,NA
14-01-2017 13:00,160.25,193.5,16.12,46.1,37.45,71.73,NA,NA,NA
